净值日期,单位净值,日增长率
2014-11-13,1.0,0.0
2014-11-14,1.0,0.0
2014-11-20,1.001,0.0
2014-11-26,1.001,0.0
2014-11-27,1.001,0.0
2014-11-28,1.001,0.0
2014-12-01,1.002,0.0999
2014-12-02,1.002,0.0
2014-12-03,1.002,0.0
2014-12-04,1.002,0.0
2014-12-05,1.002,0.0
2014-12-08,1.002,0.0
2014-12-09,1.001,-0.0998
2014-12-10,0.999,-0.1998
2014-12-11,1.0,0.1001
2014-12-12,0.999,-0.1
2014-12-15,0.997,-0.2002
2014-12-16,0.995,-0.2006
2014-12-17,0.999,0.402
2014-12-18,1.003,0.4004
2014-12-19,1.005,0.1994
2014-12-22,1.006,0.0995
2014-12-23,1.005,-0.0994
2014-12-24,1.004,-0.0995
2014-12-26,1.007,0.0
2014-12-29,1.007,0.0
2014-12-30,1.001,-0.5958
2014-12-31,0.994,-0.6993
2015-01-05,0.982,-1.2072
2015-01-06,0.974,-0.8147
2015-01-07,0.98,0.616
2015-01-08,0.995,1.5306
2015-01-09,0.99,-0.5025
2015-01-12,0.981,-0.9091
2015-01-13,0.979,-0.2039
2015-01-14,0.976,-0.3064
2015-01-15,0.964,-1.2295
2015-01-16,0.975,1.1411
2015-01-20,0.981,0.0
2015-01-21,0.986,0.5097
2015-01-22,1.001,1.5213
2015-01-23,1.004,0.2997
2015-01-26,1.004,0.0
2015-01-27,0.982,-2.1912
2015-01-28,0.975,-0.7128
2015-01-29,0.984,0.9231
2015-01-30,0.978,-0.6098
2015-02-02,0.986,0.818
2015-02-03,0.995,0.9128
2015-02-04,0.992,-0.3015
2015-02-05,1.001,0.9073
2015-02-06,0.993,-0.7992
2015-02-09,0.991,-0.2014
2015-02-10,1.005,1.4127
2015-02-11,1.008,0.2985
2015-02-12,1.019,1.0913
2015-02-13,1.026,0.6869
2015-02-17,1.027,0.0
2015-02-25,1.041,1.3632
2015-02-26,1.046,0.4803
2015-02-27,1.042,-0.3824
2015-03-02,1.053,1.0557
2015-03-03,1.048,-0.4748
2015-03-04,1.044,-0.3817
2015-03-05,1.047,0.2874
2015-03-06,1.035,-1.1461
2015-03-09,1.04,0.4831
2015-03-10,1.024,-1.5385
2015-03-11,1.019,-0.4883
2015-03-12,1.027,0.7851
2015-03-13,1.023,-0.3895
2015-03-16,1.036,1.2708
2015-03-17,1.037,0.0965
2015-03-18,1.046,0.8679
2015-03-19,1.046,0.0
2015-03-20,1.054,0.7648
2015-03-23,1.05,-0.3795
2015-03-24,1.047,-0.2857
2015-03-25,1.021,-2.4833
2015-03-26,1.016,-0.4897
2015-03-27,1.022,0.5906
2015-03-30,1.033,1.0763
2015-03-31,1.023,-0.9681
2015-04-01,1.021,-0.1955
2015-04-02,1.021,0.0
2015-04-07,1.026,0.0
2015-04-08,1.033,0.6823
2015-04-09,1.04,0.6776
2015-04-10,1.045,0.4808
2015-04-13,1.043,-0.1914
2015-04-14,1.04,-0.2876
2015-04-15,1.046,0.5769
2015-04-16,1.044,-0.1912
2015-04-17,1.029,-1.4368
2015-04-20,1.045,1.5549
2015-04-21,1.05,0.4785
2015-04-22,1.055,0.4762
2015-04-23,1.06,0.4739
2015-04-24,1.074,1.3208
2015-04-27,1.072,-0.1862
2015-04-28,1.07,-0.1866
2015-04-29,1.062,-0.7477
2015-04-30,1.045,-1.6008
2015-05-04,1.064,1.8182
2015-05-05,1.047,-1.5977
2015-05-06,1.04,-0.6686
2015-05-07,1.046,0.5769
2015-05-08,1.059,1.2428
2015-05-11,1.054,-0.4721
2015-05-12,1.053,-0.0949
2015-05-13,1.054,0.095
2015-05-14,1.069,1.4231
2015-05-15,1.069,0.0
2015-05-18,1.073,0.3742
2015-05-19,1.072,-0.0932
2015-05-20,1.075,0.2799
2015-05-21,1.081,0.5581
2015-05-22,1.081,0.0
2015-05-26,1.069,0.0
2015-05-27,1.087,1.6838
2015-05-28,1.084,-0.276
2015-05-29,1.078,-0.5535
2015-06-01,1.084,0.5566
2015-06-02,1.081,-0.2768
2015-06-03,1.084,0.2775
2015-06-04,1.076,-0.738
2015-06-05,1.074,-0.1859
2015-06-08,1.064,-0.9311
2015-06-09,1.062,-0.188
2015-06-10,1.075,1.2241
2015-06-11,1.075,0.0
2015-06-12,1.067,-0.7442
2015-06-15,1.063,-0.3749
2015-06-16,1.068,0.4704
2015-06-17,1.071,0.2809
2015-06-18,1.085,1.3072
2015-06-19,1.08,-0.4608
2015-06-23,1.089,0.8333
2015-06-24,1.084,-0.4591
2015-06-25,1.081,-0.2768
2015-06-26,1.074,-0.6475
2015-06-29,1.05,-2.2346
2015-06-30,1.053,0.2857
2015-07-01,1.062,0.8547
2015-07-02,1.063,0.0942
2015-07-06,1.059,0.0
2015-07-07,1.062,0.2833
2015-07-08,1.045,-1.6008
2015-07-09,1.044,-0.0957
2015-07-10,1.06,1.5326
2015-07-13,1.076,1.5094
2015-07-14,1.084,0.7435
2015-07-15,1.085,0.0923
2015-07-16,1.1,1.3825
2015-07-17,1.116,1.4545
2015-07-20,1.12,0.3584
2015-07-21,1.119,-0.0893
2015-07-22,1.106,-1.1618
2015-07-23,1.102,-0.3617
2015-07-24,1.091,-0.9982
2015-07-27,1.081,-0.9166
2015-07-28,1.09,0.8326
2015-07-29,1.095,0.4587
2015-07-30,1.099,0.3653
2015-07-31,1.096,-0.273
2015-08-03,1.096,0.0
2015-08-04,1.094,-0.1825
2015-08-05,1.102,0.7313
2015-08-06,1.086,-1.4519
2015-08-07,1.084,-0.1842
2015-08-10,1.095,1.0148
2015-08-11,1.101,0.5479
2015-08-12,1.123,1.9982
2015-08-13,1.133,0.8905
2015-08-14,1.135,0.1765
2015-08-17,1.143,0.7048
2015-08-18,1.137,-0.5249
2015-08-19,1.13,-0.6157
2015-08-20,1.1,-2.6549
2015-08-21,1.055,-4.0909
2015-08-24,1.017,-3.6019
2015-08-25,1.014,-0.295
2015-08-26,1.068,5.3254
2015-08-27,1.099,2.9026
2015-08-28,1.098,-0.091
2015-08-31,1.083,-1.3661
2015-09-01,1.049,-3.1394
2015-09-02,1.069,1.9066
2015-09-08,1.079,0.0
2015-09-09,1.066,-1.2048
2015-09-10,1.078,1.1257
2015-09-11,1.083,0.4638
2015-09-14,1.079,-0.3693
2015-09-15,1.09,1.0195
2015-09-16,1.096,0.5505
2015-09-17,1.095,-0.0912
2015-09-18,1.08,-1.3699
2015-09-21,1.084,0.3704
2015-09-22,1.069,-1.3838
2015-09-23,1.07,0.0935
2015-09-24,1.067,-0.2804
2015-09-25,1.058,-0.8435
2015-09-28,1.028,-2.8355
2015-09-29,1.022,-0.5837
2015-09-30,1.044,2.1526
2015-10-08,1.082,3.6398
2015-10-09,1.086,0.3697
2015-10-12,1.087,0.0921
2015-10-13,1.077,-0.92
2015-10-14,1.078,0.0929
2015-10-15,1.095,1.577
2015-10-16,1.1,0.4566
2015-10-19,1.107,0.6364
2015-10-20,1.102,-0.4517
2015-10-21,1.094,-0.726
2015-10-22,1.115,1.9196
2015-10-23,1.146,2.7803
2015-10-26,1.146,0.0
2015-10-27,1.147,0.0873
2015-10-28,1.157,0.8718
2015-10-29,1.156,-0.0864
2015-10-30,1.148,-0.692
2015-11-02,1.155,0.6098
2015-11-03,1.162,0.6061
2015-11-04,1.162,0.0
2015-11-05,1.16,-0.1721
2015-11-06,1.162,0.1724
2015-11-09,1.152,-0.8606
2015-11-10,1.15,-0.1736
2015-11-11,1.149,-0.087
2015-11-12,1.138,-0.9574
2015-11-13,1.117,-1.8453
2015-11-16,1.133,1.4324
2015-11-17,1.134,0.0883
2015-11-18,1.155,1.8519
2015-11-19,1.155,0.0
2015-11-20,1.162,0.6061
2015-11-23,1.16,-0.1721
2015-11-24,1.159,-0.0862
2015-11-25,1.16,0.0863
2015-11-27,1.162,0.0
2015-11-30,1.159,-0.2582
2015-12-01,1.171,1.0354
2015-12-02,1.163,-0.6832
2015-12-03,1.145,-1.5477
2015-12-04,1.168,2.0087
2015-12-07,1.165,-0.2568
2015-12-08,1.166,0.0858
2015-12-09,1.15,-1.3722
2015-12-10,1.157,0.6087
2015-12-11,1.133,-2.0743
2015-12-14,1.143,0.8826
2015-12-15,1.151,0.6999
2015-12-16,1.168,1.477
2015-12-17,1.155,-1.113
2015-12-18,1.135,-1.7316
2015-12-21,1.145,0.8811
2015-12-22,1.152,0.6114
2015-12-23,1.16,0.6944
2015-12-24,1.16,0.0
2015-12-25,1.159,-0.0862
2015-12-28,1.159,0.0
2015-12-29,1.178,1.6393
2015-12-30,1.169,-0.764
2015-12-31,1.156,-1.1121
2016-01-04,1.135,-1.8166
2016-01-05,1.134,-0.0881
2016-01-06,1.126,-0.7055
2016-01-07,1.098,-2.4867
2016-01-08,1.09,-0.7286
2016-01-11,1.092,0.1835
2016-01-12,1.104,1.0989
2016-01-13,1.068,-3.2609
2016-01-14,1.09,2.0599
2016-01-15,1.058,-2.9358
2016-01-19,1.059,0.0
2016-01-20,1.055,-0.3777
2016-01-21,1.057,0.1896
2016-01-22,1.084,2.5544
2016-01-25,1.068,-1.476
2016-01-26,1.077,0.8427
2016-01-27,1.051,-2.4141
2016-01-28,1.065,1.3321
2016-01-29,1.087,2.0657
2016-02-01,1.089,0.184
2016-02-02,1.066,-2.112
2016-02-03,1.061,-0.469
2016-02-04,1.059,-0.1885
2016-02-05,1.022,-3.4939
2016-02-15,1.017,-0.4892
2016-02-16,1.038,2.0649
2016-02-17,1.062,2.3121
2016-02-18,1.049,-1.2241
2016-02-19,1.053,0.3813
2016-02-22,1.068,1.4245
2016-02-23,1.053,-1.4045
2016-02-24,1.063,0.9497
2016-02-25,1.073,0.9407
2016-02-26,1.072,-0.0932
2016-02-29,1.065,-0.653
2016-03-01,1.095,2.8169
2016-03-02,1.097,0.1826
2016-03-03,1.093,-0.3646
2016-03-04,1.092,-0.0915
2016-03-07,1.083,-0.8242
2016-03-08,1.073,-0.9234
2016-03-09,1.08,0.6524
2016-03-10,1.079,-0.0926
2016-03-11,1.093,1.2975
2016-03-14,1.094,0.0915
2016-03-15,1.097,0.2742
2016-03-16,1.107,0.9116
2016-03-17,1.102,-0.4517
2016-03-18,1.099,-0.2722
2016-03-21,1.106,0.6369
2016-03-22,1.111,0.4521
2016-03-23,1.102,-0.8101
2016-03-24,1.106,0.363
2016-03-28,1.105,0.0
2016-03-29,1.119,1.267
2016-03-30,1.12,0.0894
2016-03-31,1.115,-0.4464
2016-04-01,1.125,0.8969
2016-04-05,1.111,-1.2444
2016-04-06,1.13,1.7102
2016-04-07,1.113,-1.5044
2016-04-08,1.113,0.0
2016-04-11,1.108,-0.4492
2016-04-12,1.116,0.722
2016-04-13,1.129,1.1649
2016-04-14,1.134,0.4429
2016-04-15,1.131,-0.2646
2016-04-18,1.134,0.2653
2016-04-19,1.126,-0.7055
2016-04-20,1.124,-0.1776
2016-04-21,1.128,0.3559
2016-04-22,1.115,-1.1525
2016-04-25,1.118,0.2691
2016-04-26,1.109,-0.805
2016-04-27,1.1,-0.8115
2016-04-28,1.089,-1.0
2016-04-29,1.077,-1.1019
2016-05-03,1.076,-0.0929
2016-05-04,1.076,0.0
2016-05-05,1.079,0.2788
2016-05-06,1.085,0.5561
2016-05-09,1.085,0.0
2016-05-10,1.102,1.5668
2016-05-11,1.091,-0.9982
2016-05-12,1.083,-0.7333
2016-05-13,1.083,0.0
2016-05-16,1.097,1.2927
2016-05-17,1.082,-1.3674
2016-05-18,1.085,0.2773
2016-05-19,1.085,0.0
2016-05-20,1.096,1.0138
2016-05-23,1.093,-0.2737
2016-05-24,1.114,1.9213
2016-05-25,1.125,0.9874
2016-05-26,1.125,0.0
2016-05-27,1.13,0.4444
2016-05-30,1.135,0.4425
2016-05-31,1.137,0.1762
2016-06-01,1.138,0.088
2016-06-02,1.137,-0.0879
2016-06-03,1.133,-0.3518
2016-06-06,1.131,-0.1765
2016-06-07,1.131,0.0
2016-06-08,1.132,0.0884
2016-06-13,1.112,-1.7668
2016-06-14,1.112,0.0
2016-06-15,1.111,-0.0899
2016-06-16,1.11,-0.09
2016-06-17,1.099,-0.991
2016-06-20,1.104,0.455
2016-06-21,1.106,0.1812
2016-06-22,1.108,0.1808
2016-06-23,1.118,0.9025
2016-06-24,1.077,-3.6673
2016-06-27,1.067,-0.9285
2016-06-28,1.09,2.1556
2016-06-29,1.104,1.2844
2016-06-30,1.115,0.9964
2016-07-01,1.123,0.7175
2016-07-05,1.118,0.0
2016-07-06,1.13,1.0733
2016-07-07,1.132,0.177
2016-07-08,1.149,1.5018
2016-07-11,1.155,0.5222
2016-07-12,1.162,0.6061
2016-07-13,1.158,-0.3442
2016-07-14,1.164,0.5181
2016-07-15,1.162,-0.1718
2016-07-18,1.171,0.7745
2016-07-19,1.167,-0.3416
2016-07-20,1.179,1.0283
2016-07-21,1.175,-0.3393
2016-07-22,1.176,0.0851
2016-07-25,1.179,0.2551
2016-07-26,1.179,0.0
2016-07-27,1.184,0.4241
2016-07-28,1.188,0.3378
2016-07-29,1.188,0.0
2016-08-01,1.19,0.1684
2016-08-02,1.184,-0.5042
2016-08-03,1.183,-0.0845
2016-08-04,1.189,0.5072
2016-08-05,1.2,0.9251
2016-08-08,1.201,0.0833
2016-08-09,1.203,0.1665
2016-08-10,1.199,-0.3325
2016-08-11,1.199,0.0
2016-08-12,1.205,0.5004
2016-08-15,1.207,0.166
2016-08-16,1.197,-0.8285
2016-08-17,1.195,-0.1671
2016-08-18,1.199,0.3347
2016-08-19,1.197,-0.1668
2016-08-22,1.206,0.7519
2016-08-23,1.207,0.0829
2016-08-24,1.195,-0.9942
2016-08-25,1.197,0.1674
2016-08-26,1.197,0.0
2016-08-29,1.205,0.6683
2016-08-30,1.2,-0.4149
2016-08-31,1.201,0.0833
2016-09-01,1.201,0.0
2016-09-02,1.203,0.1665
2016-09-06,1.209,0.0
2016-09-07,1.208,-0.0827
2016-09-08,1.202,-0.4967
2016-09-09,1.175,-2.2463
2016-09-12,1.198,1.9574
2016-09-13,1.185,-1.0851
2016-09-14,1.193,0.6751
2016-09-19,1.202,0.7544
2016-09-20,1.201,-0.0832
2016-09-21,1.215,1.1657
2016-09-22,1.22,0.4115
2016-09-23,1.215,-0.4098
2016-09-26,1.206,-0.7407
2016-09-27,1.215,0.7463
2016-09-28,1.218,0.2469
2016-09-29,1.209,-0.7389
2016-09-30,1.219,0.8271
2016-10-10,1.226,0.5742
2016-10-11,1.211,-1.2235
2016-10-12,1.213,0.1652
2016-10-13,1.21,-0.2473
2016-10-14,1.209,-0.0826
2016-10-17,1.209,0.0
2016-10-18,1.217,0.6617
2016-10-19,1.217,0.0
2016-10-20,1.215,-0.1643
2016-10-21,1.224,0.7407
2016-10-24,1.24,1.3072
2016-10-25,1.237,-0.2419
2016-10-26,1.229,-0.6467
2016-10-27,1.223,-0.4882
2016-10-28,1.218,-0.4088
2016-10-31,1.213,-0.4105
2016-11-01,1.206,-0.5771
2016-11-02,1.194,-0.995
2016-11-03,1.183,-0.9213
2016-11-04,1.178,-0.4227
2016-11-07,1.209,2.6316
2016-11-08,1.217,0.6617
2016-11-09,1.222,0.4108
2016-11-10,1.205,-1.3912
2016-11-11,1.209,0.332
2016-11-14,1.2,-0.7444
2016-11-15,1.218,1.5
2016-11-16,1.226,0.6568
2016-11-17,1.235,0.7341
2016-11-18,1.233,-0.1619
2016-11-21,1.247,1.1354
2016-11-22,1.247,0.0
2016-11-23,1.244,-0.2406
2016-11-24,1.247,0.2412
2016-11-25,1.252,0.401
2016-11-28,1.247,-0.3994
2016-11-29,1.248,0.0802
2016-11-30,1.233,-1.2019
2016-12-01,1.216,-1.3788
2016-12-02,1.214,-0.1645
2016-12-05,1.224,0.8237
2016-12-06,1.222,-0.1634
2016-12-07,1.24,1.473
2016-12-08,1.24,0.0
2016-12-09,1.253,1.0484
2016-12-12,1.25,-0.2394
2016-12-13,1.262,0.96
2016-12-14,1.261,-0.0792
2016-12-15,1.268,0.5551
2016-12-16,1.267,-0.0789
2016-12-19,1.268,0.0789
2016-12-20,1.275,0.5521
2016-12-21,1.274,-0.0784
2016-12-22,1.269,-0.3925
2016-12-23,1.271,0.1576
2016-12-27,1.276,0.0
2016-12-28,1.267,-0.7053
2016-12-29,1.265,-0.1579
2016-12-30,1.25,-1.1858
2016-12-31,1.25,0.0
2017-01-03,1.263,1.04
2017-01-04,1.269,0.4751
2017-01-05,1.272,0.2364
2017-01-06,1.27,-0.1572
2017-01-09,1.285,1.1811
2017-01-10,1.287,0.1556
2017-01-11,1.29,0.2331
2017-01-12,1.286,-0.3101
2017-01-13,1.286,0.0
2017-01-16,1.286,0.0
2017-01-17,1.284,-0.1555
2017-01-18,1.279,-0.3894
2017-01-19,1.278,-0.0782
2017-01-20,1.283,0.3912
2017-01-23,1.281,-0.1559
2017-01-24,1.285,0.3123
2017-01-25,1.301,1.2451
2017-01-26,1.302,0.0769
2017-02-03,1.303,0.0768
2017-02-06,1.305,0.1535
2017-02-07,1.309,0.3065
2017-02-08,1.315,0.4584
2017-02-09,1.317,0.1521
2017-02-10,1.322,0.3797
2017-02-13,1.33,0.6051
2017-02-14,1.332,0.1504
2017-02-15,1.336,0.3003
2017-02-16,1.336,0.0
2017-02-17,1.338,0.1497
2017-02-21,1.349,0.0
2017-02-22,1.35,0.0741
2017-02-23,1.343,-0.5185
2017-02-24,1.345,0.1489
2017-02-27,1.349,0.2974
2017-02-28,1.343,-0.4448
2017-03-01,1.358,1.1169
2017-03-02,1.352,-0.4418
2017-03-03,1.356,0.2959
2017-03-06,1.351,-0.3687
2017-03-07,1.352,0.074
2017-03-08,1.355,0.2219
2017-03-09,1.357,0.1476
2017-03-10,1.362,0.3685
2017-03-13,1.362,0.0
2017-03-14,1.361,-0.0734
2017-03-15,1.369,0.5878
2017-03-16,1.363,-0.4383
2017-03-17,1.363,0.0
2017-03-20,1.366,0.2201
2017-03-21,1.348,-1.3177
2017-03-22,1.353,0.3709
2017-03-23,1.35,-0.2217
2017-03-24,1.351,0.0741
2017-03-27,1.351,0.0
2017-03-28,1.36,0.6662
2017-03-29,1.368,0.5882
2017-03-30,1.369,0.0731
2017-03-31,1.37,0.073
2017-04-05,1.364,-0.438
2017-04-06,1.365,0.0733
2017-04-07,1.365,0.0
2017-04-10,1.368,0.2198
2017-04-11,1.361,-0.5117
2017-04-12,1.355,-0.4409
2017-04-13,1.344,-0.8118
2017-04-14,1.346,0.1488
2017-04-17,1.357,0.8172
2017-04-18,1.357,0.0
2017-04-19,1.355,-0.1474
2017-04-20,1.368,0.9594
2017-04-21,1.368,0.0
2017-04-24,1.381,0.9503
2017-04-25,1.393,0.8689
2017-04-26,1.392,-0.0718
2017-04-27,1.4,0.5747
2017-04-28,1.403,0.2143
2017-05-02,1.418,1.0691
2017-05-03,1.412,-0.4231
2017-05-04,1.414,0.1416
2017-05-05,1.416,0.1414
2017-05-08,1.42,0.2825
2017-05-09,1.427,0.493
2017-05-10,1.428,0.0701
2017-05-11,1.426,-0.1401
2017-05-12,1.427,0.0701
2017-05-15,1.43,0.2102
2017-05-16,1.433,0.2098
2017-05-17,1.396,-2.582
2017-05-18,1.406,0.7163
2017-05-19,1.415,0.6401
2017-05-22,1.423,0.5654
2017-05-23,1.423,0.0
2017-05-24,1.431,0.5622
2017-05-25,1.441,0.6988
2017-05-26,1.444,0.2082
2017-05-31,1.442,-0.1385
2017-06-01,1.437,-0.3467
2017-06-02,1.452,1.0438
2017-06-05,1.448,-0.2755
2017-06-06,1.443,-0.3453
2017-06-07,1.446,0.2079
2017-06-08,1.449,0.2075
2017-06-09,1.417,-2.2084
2017-06-12,1.409,-0.5646
2017-06-13,1.419,0.7097
2017-06-14,1.413,-0.4228
2017-06-15,1.405,-0.5662
2017-06-16,1.404,-0.0712
2017-06-19,1.424,1.4245
2017-06-20,1.416,-0.5618
2017-06-21,1.431,1.0593
2017-06-22,1.43,-0.0699
2017-06-23,1.436,0.4196
2017-06-26,1.429,-0.4875
2017-06-27,1.406,-1.6095
2017-06-28,1.421,1.0669
2017-06-29,1.395,-1.8297
2017-06-30,1.39,-0.3584
2017-07-03,1.379,-0.7914
2017-07-04,1.381,0.145
2017-07-05,1.394,0.9413
2017-07-06,1.383,-0.7891
2017-07-07,1.396,0.94
2017-07-10,1.406,0.7163
2017-07-11,1.41,0.2845
2017-07-12,1.423,0.922
2017-07-13,1.425,0.1405
2017-07-14,1.435,0.7018
2017-07-17,1.431,-0.2787
2017-07-18,1.441,0.6988
2017-07-19,1.446,0.347
2017-07-20,1.448,0.1383
2017-07-21,1.447,-0.0691
2017-07-24,1.451,0.2764
2017-07-25,1.45,-0.0689
2017-07-26,1.456,0.4138
2017-07-27,1.444,-0.8242
2017-07-28,1.443,-0.0693
2017-07-31,1.435,-0.5544
2017-08-01,1.436,0.0697
2017-08-02,1.441,0.3482
2017-08-03,1.436,-0.347
2017-08-04,1.437,0.0696
2017-08-07,1.446,0.6263
2017-08-08,1.443,-0.2075
2017-08-09,1.44,-0.2079
2017-08-10,1.404,-2.5
2017-08-11,1.411,0.4986
2017-08-14,1.428,1.2048
2017-08-15,1.431,0.2101
2017-08-16,1.435,0.2795
2017-08-17,1.406,-2.0209
2017-08-18,1.406,0.0
2017-08-21,1.404,-0.1422
2017-08-22,1.421,1.2108
2017-08-23,1.417,-0.2815
2017-08-24,1.411,-0.4234
2017-08-25,1.409,-0.1417
2017-08-28,1.408,-0.071
2017-08-29,1.412,0.2841
2017-08-30,1.425,0.9207
2017-08-31,1.435,0.7018
2017-09-01,1.433,-0.1394
2017-09-04,1.428,-0.3489
2017-09-05,1.409,-1.3305
2017-09-06,1.412,0.2129
2017-09-07,1.414,0.1416
2017-09-08,1.398,-1.1315
2017-09-11,1.412,1.0014
2017-09-12,1.421,0.6374
2017-09-13,1.426,0.3519
2017-09-14,1.419,-0.4909
2017-09-15,1.423,0.2819
2017-09-18,1.421,-0.1405
2017-09-19,1.426,0.3519
2017-09-20,1.425,-0.0701
2017-09-21,1.42,-0.3509
2017-09-22,1.419,-0.0704
2017-09-25,1.406,-0.9161
2017-09-26,1.412,0.4267
2017-09-27,1.428,1.1331
2017-09-28,1.429,0.07
2017-09-29,1.441,0.8397
2017-10-09,1.462,1.4573
2017-10-10,1.458,-0.2736
2017-10-11,1.452,-0.4115
2017-10-12,1.449,-0.2066
2017-10-13,1.455,0.4141
2017-10-16,1.46,0.3436
2017-10-17,1.462,0.137
2017-10-18,1.463,0.0684
2017-10-19,1.46,-0.2051
2017-10-20,1.464,0.274
2017-10-23,1.457,-0.4781
2017-10-24,1.461,0.2745
2017-10-25,1.456,-0.3422
2017-10-26,1.451,-0.3434
2017-10-27,1.496,3.1013
2017-10-30,1.5,0.2674
2017-10-31,1.502,0.1333
2017-11-01,1.5,-0.1332
2017-11-02,1.495,-0.3333
2017-11-03,1.505,0.6689
2017-11-06,1.513,0.5316
2017-11-07,1.514,0.0661
2017-11-08,1.521,0.4624
2017-11-09,1.514,-0.4602
2017-11-10,1.513,-0.0661
2017-11-13,1.516,0.1983
2017-11-14,1.512,-0.2639
2017-11-15,1.502,-0.6614
2017-11-16,1.521,1.265
2017-11-17,1.515,-0.3945
2017-11-20,1.514,-0.066
2017-11-21,1.531,1.1229
2017-11-22,1.531,0.0
2017-11-23,1.525,-0.3919
2017-11-24,1.526,0.0656
2017-11-27,1.526,0.0
2017-11-28,1.531,0.3277
2017-11-29,1.509,-1.437
2017-11-30,1.521,0.7952
2017-12-01,1.516,-0.3287
2017-12-04,1.5,-1.0554
2017-12-05,1.5,0.0
2017-12-06,1.507,0.4667
2017-12-07,1.513,0.3981
2017-12-08,1.52,0.4627
2017-12-11,1.53,0.6579
2017-12-12,1.528,-0.1307
2017-12-13,1.532,0.2618
2017-12-14,1.526,-0.3916
2017-12-15,1.545,1.2451
2017-12-18,1.557,0.7767
2017-12-19,1.548,-0.578
2017-12-20,1.545,-0.1938
2017-12-21,1.539,-0.3883
2017-12-22,1.538,-0.065
2017-12-26,1.522,0.0
2017-12-27,1.522,0.0
2017-12-28,1.524,0.1314
2017-12-29,1.512,-0.7874
2017-12-31,1.512,0.0
2018-01-02,1.531,1.2566
2018-01-03,1.542,0.7185
2018-01-04,1.547,0.3243
2018-01-05,1.559,0.7757
2018-01-08,1.562,0.1924
2018-01-09,1.565,0.1921
2018-01-10,1.567,0.1278
2018-01-11,1.576,0.5743
2018-01-12,1.582,0.3807
2018-01-16,1.564,0.0
2018-01-17,1.579,0.9591
2018-01-18,1.58,0.0633
2018-01-19,1.58,0.0
2018-01-22,1.594,0.8861
2018-01-23,1.604,0.6274
2018-01-24,1.592,-0.7481
2018-01-25,1.587,-0.3141
2018-01-26,1.603,1.0082
2018-01-29,1.591,-0.7486
2018-01-30,1.58,-0.6914
2018-01-31,1.585,0.3165
2018-02-01,1.567,-1.1356
2018-02-02,1.533,-2.1698
2018-02-05,1.48,-3.4573
2018-02-06,1.521,2.7703
2018-02-07,1.498,-1.5122
2018-02-08,1.437,-4.0721
2018-02-09,1.469,2.2269
2018-02-12,1.487,1.2253
2018-02-13,1.5,0.8742
2018-02-14,1.53,2.0
2018-02-22,1.55,1.3072
2018-02-23,1.577,1.7419
2018-02-26,1.594,1.078
2018-02-27,1.57,-1.5056
2018-02-28,1.564,-0.3822
2018-03-01,1.543,-1.3427
2018-03-02,1.556,0.8425
2018-03-05,1.573,1.0925
2018-03-06,1.579,0.3814
2018-03-07,1.58,0.0633
2018-03-08,1.586,0.3797
2018-03-09,1.621,2.2068
2018-03-12,1.624,0.1851
2018-03-13,1.603,-1.2931
2018-03-14,1.601,-0.1248
2018-03-15,1.598,-0.1874
2018-03-16,1.6,0.1252
2018-03-19,1.567,-2.0625
2018-03-20,1.569,0.1276
2018-03-21,1.566,-0.1912
2018-03-22,1.525,-2.6181
2018-03-23,1.49,-2.2951
2018-03-26,1.541,3.4228
2018-03-27,1.48,-3.9585
2018-03-28,1.463,-1.1486
2018-03-29,1.497,2.324
2018-04-02,1.448,0.0
2018-04-03,1.465,1.174
2018-04-04,1.489,1.6382
2018-04-09,1.474,-1.0074
2018-04-10,1.504,2.0353
2018-04-11,1.493,-0.7314
2018-04-12,1.507,0.9377
2018-04-13,1.502,-0.3318
2018-04-16,1.512,0.6658
2018-04-17,1.539,1.7857
2018-04-18,1.544,0.3249
2018-04-19,1.532,-0.7772
2018-04-20,1.51,-1.436
2018-04-23,1.509,-0.0662
2018-04-24,1.484,-1.6567
2018-04-25,1.481,-0.2022
2018-04-26,1.515,2.2957
2018-04-27,1.519,0.264
2018-05-02,1.523,0.2633
2018-05-03,1.524,0.0657
2018-05-04,1.547,1.5092
2018-05-07,1.56,0.8403
2018-05-08,1.561,0.0641
2018-05-09,1.579,1.1531
2018-05-10,1.596,1.0766
2018-05-11,1.588,-0.5013
2018-05-14,1.586,-0.1259
2018-05-15,1.573,-0.8197
2018-05-16,1.589,1.0172
2018-05-17,1.581,-0.5035
2018-05-18,1.576,-0.3163
2018-05-21,1.586,0.6345
2018-05-22,1.582,-0.2522
2018-05-23,1.595,0.8217
2018-05-24,1.595,0.0
2018-05-25,1.599,0.2508
2018-05-29,1.595,0.0
2018-05-30,1.61,0.9404
2018-05-31,1.607,-0.1863
2018-06-01,1.63,1.4312
2018-06-04,1.646,0.9816
2018-06-05,1.65,0.243
2018-06-06,1.657,0.4242
2018-06-07,1.641,-0.9656
2018-06-08,1.643,0.1219
2018-06-11,1.648,0.3043
2018-06-12,1.657,0.5461
2018-06-13,1.657,0.0
2018-06-14,1.668,0.6639
2018-06-15,1.671,0.1799
2018-06-19,1.663,-0.4788
2018-06-20,1.684,1.2628
2018-06-21,1.673,-0.6532
2018-06-22,1.671,-0.1195
2018-06-25,1.638,-1.9749
2018-06-26,1.651,0.7937
